x,y,z,yaw
-12.571241094150524,-2.6206700083965355,0.0,-2.845882206502004
-12.731779335354304,-2.673768054532741,0.0,-2.784265170524501
-12.886939071542304,-2.738777639478643,0.0,-2.7053930052613393
-13.036812599138447,-2.8161543374280154,0.0,-2.624930322182731
-13.17963922352853,-2.9048615178708688,0.0,-2.546699901502826
-13.315377728683082,-3.004892324557127,0.0,-2.4664353383141346
-13.442454473802707,-3.115201899873326,0.0,-2.3873642319725112
-13.560504405925007,-3.235339162807116,0.0,-2.3077725827625835
-13.668657652762072,-3.3644143128253177,0.0,-2.228581688258551
-13.76632736030087,-3.5018623425679265,0.0,-2.148179512222535
-13.857013323679856,-3.643078544943976,0.0,-2.170524168418181
-13.957615904525834,-3.7782769921370587,0.0,-2.2502680334513574
-14.068602885969574,-3.9050472456937717,0.0,-2.3299821503422207
-14.189227103645788,-4.022549685795489,0.0,-2.4091658424774764
-14.318882536457034,-4.130117483457623,0.0,-2.4887815980525927
-14.456564888590297,-4.227006113759841,0.0,-2.5679803875784017
-14.601147664811474,-4.314590433170119,0.0,-2.606158960621223
-14.74734110242916,-4.4013196128219665,0.0,-2.6061339636115113
-14.893533227050813,-4.488054753432971,0.0,-2.606098382743672
-15.039725120533335,-4.574794622404051,0.0,-2.6060847969792422
-15.185912652636464,-4.661538499683437,0.0,-2.6060386656060315
-15.332101489852898,-4.748288421864722,0.0,-2.606018645117534
-15.478289416710114,-4.835038713133629,0.0,-2.606025680893372
-15.624475095823966,-4.92178998002899,0.0,-2.606010115330524
-15.770658970714972,-5.008546608721341,0.0,-2.605975191755192
-15.916841027622333,-5.095307452932202,0.0,-2.6059481649173697
-16.063017146895028,-5.1820662698858095,0.0,-2.605959035074836
-16.209196695786385,-5.268827006921096,0.0,-2.6059496365690165
-16.3553696555678,-5.355585991064741,0.0,-2.605922368346374
-16.501548935908623,-5.442352384788341,0.0,-2.6059130011193807
-16.647723039729243,-5.529117878226609,0.0,-2.6059148774440186
-16.793899664761742,-5.6158850714282655,0.0,-2.605908442057183
-16.94007561836215,-5.702656372257005,0.0,-2.60587662714379
-17.086251619321743,-5.789430988332074,0.0,-2.6058606339020485
-17.232420199572626,-5.876201593261652,0.0,-2.605870525358921
-17.37859269890771,-5.96297478708477,0.0,-2.6058686655729018
-17.524765684718528,-6.049751384643792,0.0,-2.605849874677684
-17.670938742092325,-6.136528817339638,0.0,-2.605836733408278
-17.81710983531984,-6.223305348511101,0.0,-2.6058481045076336
-17.963280016595846,-6.310084142071353,0.0,-2.60583002514629
-18.109444514858456,-6.396865119082979,0.0,-2.6057857931152273
-18.255617894396938,-6.483654655781708,0.0,-2.6057880214313185
-18.40178045367145,-6.570438330824437,0.0,-2.6057844219412627
-18.54794325515815,-6.657223132434445,0.0,-2.6057636794448555
-18.694113397912925,-6.744016252974299,0.0,-2.605751537812823
-18.840274501752827,-6.830806849936817,0.0,-2.6057420796197563
-18.986434387198134,-6.917597477541912,0.0,-2.6057451401245664
-19.132595799343516,-7.004393007989015,0.0,-2.605712895330424
-19.278749792275693,-7.091186418041205,0.0,-2.6056947193709834
-19.424906240326425,-7.177984341374974,0.0,-2.6057006504136875
-19.571063757796463,-7.264780862430681,0.0,-2.605713302390763
-19.717220831875043,-7.351579251454142,0.0,-2.6056819561584637
-19.8633788603835,-7.438382259114336,0.0,-2.6056576239449214
-20.009529910222156,-7.5251844280743985,0.0,-2.6056670997261953
-20.155681845692634,-7.611984421953923,0.0,-2.605684800839752
-20.301835372030197,-7.698783394466808,0.0,-2.605669502729618
-20.447992900450867,-7.785588032317239,0.0,-2.605645875226629
-20.594153647576213,-7.872397296674595,0.0,-2.605656032660728
-20.740306869021776,-7.959203138004636,0.0,-2.6056453190414617
-20.886455975041535,-8.04600879748267,0.0,-2.6056182309846503
-21.032614143553324,-8.132823446588386,0.0,-2.605610463634368
-21.178764741689783,-8.219634895202265,0.0,-2.6056046696861026
-21.324906678622337,-8.306442274926937,0.0,-2.605591004112613
-21.471062338898275,-8.393260444824572,0.0,-2.605581367241802
-21.61720978259394,-8.480076693240688,0.0,-2.605560564147088
-21.763355635265214,-8.566893454390888,0.0,-2.605571783648125
-21.909496387083315,-8.65370886934857,0.0,-2.605537618951149
-22.055637345174915,-8.740528420691717,0.0,-2.605523573763757
-22.201782590909495,-8.827353818233783,0.0,-2.6055094925192597
-22.347921154066995,-8.914175566304396,0.0,-2.6055254836413586
-22.49406354621752,-9.000997842534318,0.0,-2.6055202639017425
-22.64020814580243,-9.087823914526671,0.0,-2.605503010753713
-22.786350699913534,-9.174651535793423,0.0,-2.6054905771983488
-22.932487364197787,-9.261477416499385,0.0,-2.605495381117837
-23.078624581778787,-9.348307010714452,0.0,-2.6054598660666706
-23.224765494570832,-9.43514294038674,0.0,-2.605438637579353
-23.370900128982733,-9.521977767080662,0.0,-2.6054481534886698
-23.517035858970115,-9.608812587324808,0.0,-2.60544967957457
-23.663168049607474,-9.695645697823252,0.0,-2.6054265400120533
-23.80930699898109,-9.782487600612972,0.0,-2.6054082059756136
-23.955441600311165,-9.869329658975731,0.0,-2.605399585773888
-24.101570452362115,-9.956168292611316,0.0,-2.6054148644559096
-24.24770353325185,-10.043011103166886,0.0,-2.6053911444279634
-24.393833246949345,-10.129854320637534,0.0,-2.6053672101243204
-24.53996188109138,-10.216700110900979,0.0,-2.605374827183281
-24.68608956382764,-10.3035448211926,0.0,-2.605388187299447
-24.832213366241305,-10.390384948687345,0.0,-2.6053712096971653
-24.978350055959496,-10.477235300149443,0.0,-2.6053631877990218
-25.124484287656905,-10.564082857869607,0.0,-2.605385620037771
-25.270614277428077,-10.650928849313402,0.0,-2.6053717079415013
-25.41673656344102,-10.737773254487783,0.0,-2.6053465337297967
-25.56287202644434,-10.824627075795915,0.0,-2.605346155687761
-25.708996995437847,-10.911474624742542,0.0,-2.60535052128836
-25.855121606418095,-10.998323483106255,0.0,-2.605329224429778
-26.001252952295896,-11.085179612811597,0.0,-2.6053178339578036
-26.147378354903964,-11.172034226022626,0.0,-2.6053070992222285
-26.293500393145163,-11.258888705174355,0.0,-2.6053098481207013
-26.43961923844124,-11.34574058224067,0.0,-2.6052915320521572
-26.585749201047474,-11.432602998597002,0.0,-2.6052821726357567
-26.73186791357639,-11.519460002774197,0.0,-2.605286166119227
-26.87799022294233,-11.606317524368002,0.0,-2.6052992913514212
-27.024111435633923,-11.693176491219113,0.0,-2.605269641859624
-27.170233220067328,-11.780039237170696,0.0,-2.605245549442532
-27.316355563873053,-11.866904951317789,0.0,-2.605265438850104
-27.4624743890324,-11.95376678669607,0.0,-2.60526875919376
-27.608590292003615,-12.040627262440168,0.0,-2.6052403773033816
-27.75471283849369,-12.127495668141579,0.0,-2.6052241320427894
-27.90083071188512,-12.214362040469045,0.0,-2.60524157775195
-28.04695118315419,-12.301224410552,0.0,-2.6052782116395528
-28.193067561583284,-12.388082663775434,0.0,-2.6052575088152556
-28.33918522080055,-12.474946059348715,0.0,-2.6052312969611178
-28.485300237423072,-12.561810928250392,0.0,-2.6052313780508367
-28.63141174544978,-12.648674488393878,0.0,-2.605214249326891
-28.777528109713117,-12.735542868125366,0.0,-2.605207528456182
-28.923641108635806,-12.822413049630624,0.0,-2.6051861347300194
-29.069753313059948,-12.909285437865748,0.0,-2.605188489123702
-29.215867797271464,-12.996159925478493,0.0,-2.605187075424274
-29.36197992806991,-13.083031951628614,0.0,-2.6051773067910835
-29.508095180779193,-13.169908872442697,0.0,-2.6051574668072037
-29.654203635799334,-13.256782662075542,0.0,-2.6051721516515025
-29.80030979717295,-13.343657687202525,0.0,-2.6051311380551683
-29.94642067107303,-13.430541224185372,0.0,-2.6051092174167314
-30.092535006231884,-13.517429192082004,0.0,-2.6051087448652632
-30.238639458981844,-13.604311631347496,0.0,-2.60511667526348
-30.384737877574686,-13.691191674358944,0.0,-2.605091139502574
-30.530847154103306,-13.77808261764101,0.0,-2.6050711069317947
-30.676947512352694,-13.864971104545832,0.0,-2.6050718491527056
-30.823050669966012,-13.951857722148677,0.0,-2.605101430596844
-30.96915559927122,-14.038740987451428,0.0,-2.605103417538015
-31.115265104228907,-14.12562861578487,0.0,-2.605085964900398
-31.26137525469032,-14.212520015228714,0.0,-2.6050802411882135
-31.40748109334378,-14.299407619783112,0.0,-2.605076832263421
-31.55358645099092,-14.38629637337816,0.0,-2.605074661095617
-31.69969405999927,-14.473186735689241,0.0,-2.605072631341568
-31.845798373788785,-14.560078638737252,0.0,-2.605059157819016
-31.991895803002613,-14.646969378952067,0.0,-2.605035102338161
-32.13799686227227,-14.733865286516098,0.0,-2.6050219625092614
-32.284096732834335,-14.82076252787547,0.0,-2.6050300782891895
-32.43020132488961,-14.907659867998358,0.0,-2.6050421399584938
-32.5762967104877,-14.994552976668261,0.0,-2.6050234535099563
-32.72240094754642,-15.081451919728396,0.0,-2.6050268984335685
-32.86850523141245,-15.168350693776764,0.0,-2.60503285197878
-33.014605841141325,-15.255245298585134,0.0,-2.605055391835053
-33.16070785662602,-15.342136268044873,0.0,-2.605059711721937
-33.30680968466798,-15.429028461137705,0.0,-2.605038331248532
-33.45290880254871,-15.515922666633756,0.0,-2.6050364402428015
-33.59900788405485,-15.602817647615014,0.0,-2.605043080168532
-33.745107885568515,-15.689709917191392,0.0,-2.6050515126304914
-33.891207029300205,-15.776601358311732,0.0,-2.6050328278130306
-34.03730736516223,-15.863498695476782,0.0,-2.6050201315034154
-34.183400678174266,-15.950393898232239,0.0,-2.6050026587764346
-34.32949846406647,-16.037293817843143,0.0,-2.6049889287869634
-34.4755974794986,-16.12419734516687,0.0,-2.6049778352728246
-34.62169891886292,-16.21110481766427,0.0,-2.6049779560161084
-34.76779855040276,-16.29800928693831,0.0,-2.6049872712209767
-34.91389401922823,-16.38491065759813,0.0,-2.604974669254525
-35.0599940692312,-16.47181765582653,0.0,-2.604976240655856
-35.20608869914669,-16.558724186875136,0.0,-2.6049530916147003
-35.35217659651645,-16.64562906551211,0.0,-2.604952994230461
-35.498267493889585,-16.732533314854003,0.0,-2.6049478716912216
-35.644363841402516,-16.819444421682633,0.0,-2.604940225889624
-35.79045784817144,-16.90635482388506,0.0,-2.604926764121483
-35.93655202296009,-16.99326535047474,0.0,-2.604945930812873
-36.0826411853406,-17.08017088998244,0.0,-2.6049358897845756
-36.228734154410915,-17.16708194157656,0.0,-2.6049252948144117
-36.37482445500561,-17.253993535702826,0.0,-2.604904438960028
-36.520919658096936,-17.34091063618573,0.0,-2.6049076635915407
-36.66700893764164,-17.427824441351394,0.0,-2.6048941568689976
-36.813102599608214,-17.514743507370934,0.0,-2.604892926126532
-36.95919035422807,-17.60166035415494,0.0,-2.6048797040931198
-37.10527664091161,-17.68857591375361,0.0,-2.6048761849179094
-37.25136090733252,-17.775491594920005,0.0,-2.6048675338761655
-37.397448567226306,-17.862414568889516,0.0,-2.604851579745018
-37.54353354110069,-17.94933673726596,0.0,-2.6048445640613163
-37.68961713809882,-18.03625818612062,0.0,-2.604845219799441
-37.83570059020094,-18.123181867925148,0.0,-2.6048258903202193
-37.981779867518355,-18.210107116778186,0.0,-2.604797413247358
-38.12786464614276,-18.297038627087836,0.0,-2.604803375800737
-38.27394499771845,-18.38396736467875,0.0,-2.604792199729184
-38.42002263635638,-18.470895052068364,0.0,-2.60480321502147
-38.56610117002933,-18.557826220785845,0.0,-2.6047847129932604
-38.71218235756052,-18.644756476801486,0.0,-2.604799696590202
-38.8582592103546,-18.73168014759609,0.0,-2.6048337163073527
-39.004342513257015,-18.818607141530798,0.0,-2.604813204044816
-39.15042212215572,-18.90553550154011,0.0,-2.6047858061632585
-39.296501936608315,-18.99246751819106,0.0,-2.6047710370034953
-39.4425787794477,-19.079399859240507,0.0,-2.60477521230585
-39.58864893634396,-19.16632930234408,0.0,-2.6047460973028413
-39.734722219423425,-19.253264749140975,0.0,-2.6047409390323026
-39.88079681357332,-19.340201544599193,0.0,-2.6047403913884977
-40.026871194092855,-19.427138903014626,0.0,-2.604730718298175
-40.172834434143695,-19.514167698185705,0.0,-2.5932973947907416
-40.31307549068112,-19.60767853850044,0.0,-2.5135292514916596
-40.44538118854697,-19.712079781253497,0.0,-2.4334818955761746
-40.56878899053948,-19.826563556970562,0.0,-2.3541971572276728
-40.68279810412059,-19.95053690094373,0.0,-2.274676790117633
-40.786580977983924,-20.083136764288277,0.0,-2.19539352508354
-40.879617428213535,-20.223806408033635,0.0,-2.114928110765924
-40.960969949807534,-20.371248132626246,0.0,-2.035369197910271
-41.030449645916065,-20.524721843031816,0.0,-1.9558908261989836
-41.08747092781749,-20.682873412258342,0.0,-1.8775274940004316
-41.13193048136124,-20.84505466305756,0.0,-1.7987806887792552
-41.16341363604891,-21.010767433191425,0.0,-1.718237031755604
-41.18153313132669,-21.177964935098387,0.0,-1.6394166114657511
-41.18641269600137,-21.34626079984378,0.0,-1.560285137857457
-41.17793205454062,-21.51435146380589,0.0,-1.4810588749542613
-41.156100353391984,-21.68150157149989,0.0,-1.4009242085884117
-41.12106873808262,-21.846087162722256,0.0,-1.3216837576909022
-41.07309935060426,-22.00753021441401,0.0,-1.2424420820409987
-41.01236181858269,-22.16488994097768,0.0,-1.1620747808481948
-40.93957756595426,-22.316432095270642,0.0,-1.083463360820819
-40.854823371702395,-22.4620092454468,0.0,-1.0038875473808642
-40.75899691577284,-22.600240104402623,0.0,-0.9254206755542429
-40.65242922849487,-22.730693253815137,0.0,-0.8460770015318065
-40.53588459149283,-22.852210128567396,0.0,-0.7666076484436364
-40.41027770575426,-22.96397912803021,0.0,-0.6882431019137435
-40.276635704133575,-23.067839572839134,0.0,-0.6529142014837331
-40.14161622140434,-23.171109217308413,0.0,-0.6529572275885551
-40.00660426559679,-23.274382376505546,0.0,-0.6530202347267866
-39.871593924145905,-23.37766350974816,0.0,-0.6530425204675184
-39.7365862174002,-23.48094537947295,0.0,-0.6530349745040198
-39.60157870261807,-23.584228269827534,0.0,-0.6530477208185774
-39.466571870625984,-23.68751106824417,0.0,-0.6530686552701159
-39.33156212402435,-23.790800595743992,0.0,-0.6530792151244252
-39.196559283691116,-23.894085614109233,0.0,-0.6530662167835372
-39.0615466262299,-23.997374887621852,0.0,-0.6530439912886393
-38.9265415190832,-24.10065824092607,0.0,-0.6530685799562196
-38.79153316230236,-24.203947450547485,0.0,-0.6530809802800681
-38.65653001772351,-24.307232142123322,0.0,-0.6530579208904321
-38.521522701927815,-24.410515510870326,0.0,-0.653035559447534
-38.38651602459793,-24.513797746267237,0.0,-0.6530561283248641
-38.251508904005995,-24.61708246264994,0.0,-0.6530486693678431
-38.11649221748087,-24.720373257624466,0.0,-0.6530396157517012
-37.981480099617315,-24.823657885208544,0.0,-0.6530243995565396
-37.84647082843277,-24.926939449189483,0.0,-0.6530404866515519
-37.71146401651836,-25.0302186280789,0.0,-0.6530194740763344
-37.57644495406029,-25.133504138653652,0.0,-0.653004995055402
-37.44142902061342,-25.236784356693708,0.0,-0.6529938078294235
-37.30641553873812,-25.340061618269406,0.0,-0.6530015577485061
-37.17140469936152,-25.443332572747586,0.0,-0.6529441870457575
-37.03638301132774,-25.54660357737886,0.0,-0.652922650809691
-36.90135811278928,-25.64987324112393,0.0,-0.6529176183498165
-36.76633641975439,-25.753136267709955,0.0,-0.6529040178704001
-36.63131436749708,-25.856396646017938,0.0,-0.6528678782970927
-36.49628476108644,-25.959655595329718,0.0,-0.6528275809200903
-36.36125524649139,-26.062906871726074,0.0,-0.652821136661226
-36.22621972638563,-26.166161828674696,0.0,-0.6528136801610016
-36.09118981644185,-26.269409506097567,0.0,-0.6527849249377831
-35.956155266035665,-26.37265465120797,0.0,-0.6527522186979823
-35.82111672600529,-26.47589751708746,0.0,-0.6527519395740582
-35.68607529363556,-26.579142674746233,0.0,-0.6527489044419731
-35.55103386378644,-26.68238458840965,0.0,-0.6527112737173683
-35.41598539775156,-26.78562433634284,0.0,-0.6526772897217809
-35.28093947579856,-26.888858427721345,0.0,-0.6526829180011807
-35.145894539394234,-26.992092815825313,0.0,-0.6526705122897127
-35.01084132379729,-27.095329997636682,0.0,-0.6526523728457757
-34.87578954144681,-27.198559524432465,0.0,-0.6526143817276132
-34.74073580916054,-27.301780693515806,0.0,-0.6525879171297533
-34.605683472222985,-27.404997902401483,0.0,-0.6525628343352443
-34.47061773011088,-27.508221398115808,0.0,-0.6525435863833623
-34.335550984695836,-27.61144073648692,0.0,-0.6525206008477549
-34.20049148447351,-27.714648832601974,0.0,-0.6525102585654711
-34.06542974607472,-27.81785519574239,0.0,-0.6524565019002895
-33.930358521778246,-27.921060724939906,0.0,-0.652443660449957
-33.79528092116673,-28.024267928519663,0.0,-0.6524288715735358
-33.66020959342168,-28.12746878738387,0.0,-0.6524413900211176
-33.52514119264861,-28.23066598255782,0.0,-0.6524085355094278
-33.390059322675775,-28.333868338010014,0.0,-0.652393879048447
-33.254976550853705,-28.437065947161326,0.0,-0.6523654644259909
-33.119897257204485,-28.540258909251836,0.0,-0.6523681194534333
-32.98482268922533,-28.643443832311046,0.0,-0.6523321393436846
-32.84974405266919,-28.746625219713344,0.0,-0.652292166162319
-32.714656286186795,-28.849807028801525,0.0,-0.6522706231321093
-32.57956684748819,-28.952988209903808,0.0,-0.6522788281582516
-32.44447869653701,-29.056164520732718,0.0,-0.6522427719707651
-32.30939016055888,-29.15933595354535,0.0,-0.652215540735851
-32.17429342478146,-29.262509538427928,0.0,-0.6522049079731034
-32.03920054234245,-29.365679184041692,0.0,-0.6521993109719555
-31.904103263982908,-29.46884787685635,0.0,-0.6521731028784103
-31.769008091941334,-29.572008273982085,0.0,-0.652139024618432
-31.633902779441684,-29.675172175848193,0.0,-0.6521390018936207
-31.49879776776407,-29.778333265767884,0.0,-0.6521327419326293
-31.36369370857568,-29.881492164817935,0.0,-0.6521059989152047
-31.228590038845226,-29.98464571363957,0.0,-0.6520752404978559
-31.09348189422536,-30.087794878454936,0.0,-0.6520625351499458
-30.958370638467986,-30.190945865296673,0.0,-0.652066506267282
-30.823261850962474,-30.2940920698714,0.0,-0.6520179432391148
-30.688141542845116,-30.39724106349583,0.0,-0.6520067910962449
-30.55302681973211,-30.500384336478678,0.0,-0.6520172646031013
-30.417907781027644,-30.603531438303452,0.0,-0.6520138386207324
-30.281769163333333,-30.704825262582382,0.0,-0.6070580991969731
-30.13924581369067,-30.795489723755654,0.0,-0.5258638956544525
-29.99038715578191,-30.874171398570898,0.0,-0.44648027583965466
-29.835934945370884,-30.940793901262346,0.0,-0.36773495962299685
-29.676488851150324,-30.995070810771743,0.0,-0.2882420299866999
-29.513210420241197,-31.036434264069552,0.0,-0.20861419774165962
-29.347069462434607,-31.064697913275566,0.0,-0.12871134522917618
-29.17959473868747,-31.07967270802982,0.0,-0.05022710448870552
-29.011105774491096,-31.081446145795933,0.0,0.02929869279534867
-28.843318458079413,-31.069954770614114,0.0,0.10781318818268092
-28.676831055085604,-31.045211370819057,0.0,0.18691047480875933
-28.50994857057708,-31.01348692438615,0.0,0.18782173373815758
-28.342969190349237,-30.981758850892774,0.0,0.18771610632204516
-28.175969815484482,-30.9500403471145,0.0,0.18766565990956852
-28.008969713486575,-30.918327906799856,0.0,0.18765055532660277
-27.84196982096701,-30.886621853827208,0.0,0.18760709653921087
-27.67496355212816,-30.854922392212124,0.0,0.18756738637249426
-27.50795979532348,-30.823230682000993,0.0,0.18751463184161454
-27.340955235803396,-30.791546038303228,0.0,0.1874727884567251
-27.173944575958146,-30.759866103792376,0.0,0.18744920686624392
-27.00693481159678,-30.728189288591206,0.0,0.18742471623262413
-26.839920166037384,-30.69651556745974,0.0,0.18741082514424853
-26.67290908506171,-30.66484611233909,0.0,0.187383789492001
-26.5058902322223,-30.63317937516574,0.0,0.1873718594489631
-26.338878002004876,-30.601517092834733,0.0,0.18736539727920995
-26.171864021233205,-30.56985387783043,0.0,0.1873509827998123
-26.004843976166566,-30.538191871255957,0.0,0.18734559788134647
-25.837827354618057,-30.506529951326467,0.0,0.18736333334327582
-25.670815052345255,-30.47486665065324,0.0,0.18736778273043583
-25.503810560590622,-30.44320291544268,0.0,0.18737736242439573
-25.336800203768956,-30.41153993079785,0.0,0.18735107402995668
-25.16978600343663,-30.37987997244637,0.0,0.18733260198560653
-25.00277099170366,-30.34822005656865,0.0,0.18733961239199082
-24.83575423351092,-30.316561513673292,0.0,0.18731464946817475
-24.66873373096621,-30.284905986205,0.0,0.18730058512736994
-24.5017156552072,-30.25325582901574,0.0,0.18727645872111046
-24.33469401311907,-30.221604867042007,0.0,0.1872812572688278
-24.16767933225338,-30.18995239111562,0.0,0.18730236566087455
-24.00066169272614,-30.158300079102787,0.0,0.18727356496969325
-23.833637301776292,-30.12665100241256,0.0,0.1872619102262021
-23.666625065925363,-30.09500154149622,0.0,0.18730342790161433
-23.49960891001806,-30.06334716986488,0.0,0.1873174154894961
-23.33260152099128,-30.031692871237322,0.0,0.18730549910616354
-23.16558445648674,-30.00003887174688,0.0,0.1872960678281019
-22.99857098869765,-29.968385711983718,0.0,0.18729766088779673
-22.83156072295872,-29.936732887191237,0.0,0.1873024084911152
-22.664549291472937,-29.90508317438625,0.0,0.1872725415849412
-22.497531923020155,-29.873432253317937,0.0,0.18729225934144786
-22.330521712555434,-29.841779878069595,0.0,0.18731028815132397
-22.163505801112773,-29.810126750247335,0.0,0.18729306212665245
-21.996493911017392,-29.778479475617793,0.0,0.18725434333928412
-21.829474521530678,-29.74683396009381,0.0,0.18724117150230837
-21.663100807885296,-29.713862490182926,0.0,0.2239230628446644
-21.50056202211981,-29.66996794497985,0.0,0.30315525490562195
-21.34177556155312,-29.61320953682623,0.0,0.3833945066246948
-21.187972233198664,-29.543813017811686,0.0,0.4640857527347152
-21.040850531502695,-29.462841442467504,0.0,0.5415119024592369
-20.90027657691573,-29.370673939697134,0.0,0.6197042247157121
-20.76730370421964,-29.267771407973576,0.0,0.6980939767956433
-20.642864446847998,-29.154803842440433,0.0,0.7762924397718078
-20.52760938603242,-29.032357326387707,0.0,0.8542983982961986
-20.42234663350696,-28.901539480145964,0.0,0.9317594687618154
-20.32733728249345,-28.762644269786904,0.0,1.010297775637558
-20.243626209447722,-28.616983834192567,0.0,1.088053796817531
-20.171428237087607,-28.46509436799691,0.0,1.1661272675355663
-20.111302385681203,-28.308162319075695,0.0,1.2441038500856636
-20.063613481022678,-28.146601486089143,0.0,1.323407985271453
-20.028832674109946,-27.982439375270094,0.0,1.4004119541803675
-20.006729006804825,-27.81614886631037,0.0,1.476512424962762
-19.997593623391193,-27.648072877400274,0.0,1.5552305739537065
-20.00151334462447,-27.480206518361182,0.0,1.632863075271249
-20.018413211449953,-27.313069579331206,0.0,1.710616739049623
-20.04830869659634,-27.14767103807517,0.0,1.7887973931114194
-20.09101325323723,-26.98495855031962,0.0,1.8671178226517353
-20.146315704703543,-26.82624427889453,0.0,1.9451223535682656
-20.21388772454014,-26.67219208602717,0.0,2.02387144071648
-20.293384102627144,-26.52406124182571,0.0,2.1022285225390003
-20.384341732511732,-26.38240982600098,0.0,2.180692225642188
-20.48608225939628,-26.24836508251306,0.0,2.2590493590611054
-20.598021491217654,-26.122704604148378,0.0,2.3382528950608648
-20.71964087515341,-26.00626802660916,0.0,2.417633096310073
-20.850071407917376,-25.899732446023254,0.0,2.4966997736362067
-20.9883181440198,-25.80399550976316,0.0,2.575094676920619
-21.134063073169923,-25.719312542859594,0.0,2.655099936836436
-21.28549731598605,-25.646592177733925,0.0,2.7331389960996595
-21.442440414274152,-25.585878012059986,0.0,2.812077556322393
-21.60366617182222,-25.53777314300715,0.0,2.8907570455446936
-21.76869998867412,-25.50254860807298,0.0,2.9715866984596793
-21.935567641402752,-25.4807205428513,0.0,3.050666337009536
-22.103860527905795,-25.472169315819237,0.0,3.1304249358227216
-22.27221938206409,-25.476883117723663,0.0,-3.073356299016418
-22.439580995242007,-25.49499277622506,0.0,-2.9939729680646345
-22.605091750648537,-25.52636902085346,0.0,-2.914194118765668
-22.767533215518675,-25.570772759786326,0.0,-2.8348229955874715
-22.925712404275593,-25.627802023070096,0.0,-2.7563435245311063
-23.079239246365237,-25.69729753537222,0.0,-2.676442877471081
-23.226593831181248,-25.778809168155284,0.0,-2.596946833989423
-23.36702775565279,-25.871706760477206,0.0,-2.517647327030654
-23.499820049349704,-25.975609106598913,0.0,-2.437818623503692
-23.62367658857896,-26.089377437868347,0.0,-2.3591193779068296
-23.738218080590947,-26.212621353269803,0.0,-2.2799942336556236
-23.84265938178993,-26.34441626454987,0.0,-2.201368029616353
-23.936528478580776,-26.48433331731324,0.0,-2.121900016493298
-24.018946596914553,-26.63124380452589,0.0,-2.042340498937762
-24.089383986933417,-26.784058030032696,0.0,-1.9632336662747287
-24.147577508631425,-26.942260091640616,0.0,-1.883320039117964
-24.192885552622023,-27.104231340108974,0.0,-1.8045200512560151
-24.225317699592082,-27.26960947305345,0.0,-1.7246586990014492
-24.244466409430764,-27.436918172570863,0.0,-1.6451281677284448
-24.250418162925396,-27.604820158262974,0.0,-1.5670903891619674
-24.243140541229785,-27.773168062835936,0.0,-1.4876585371344742
-24.2225687478803,-27.940231092061964,0.0,-1.4086832259713382
-24.18891154624938,-28.105002157696482,0.0,-1.3300252204817749
-24.142213046399238,-28.267096847047178,0.0,-1.256698713424799
-24.08971431808126,-28.428682707327383,0.0,-1.256666053711984
-24.03719588532664,-28.590345441426514,0.0,-1.2567028931314366
-23.984681182305817,-28.752013488875466,0.0,-1.2567380208470014
-23.93217308432645,-28.91368317161716,0.0,-1.2567729707287332
-23.879672063939868,-29.075353303464126,0.0,-1.2568040029397758
-23.827170685779482,-29.237035090313654,0.0,-1.2568278462075928
-23.775575595799317,-29.39875795650859,0.0,-1.2858820897381826
-23.73470433365209,-29.562224468355755,0.0,-1.3655850672538237
-23.706978644792287,-29.728458897206416,0.0,-1.4454128365766281
-23.69257542852628,-29.8964178740053,0.0,-1.5254790591813046
-23.691583611899638,-30.064665175960606,0.0,-1.6041254554191553
-23.703815331958683,-30.232518564799726,0.0,-1.6833085757994446
-23.729421583708902,-30.39893727169031,0.0,-1.7628211692933697
-23.76808618845736,-30.562714781297515,0.0,-1.8418625240809505
-23.819761916506017,-30.72335277088788,0.0,-1.922372755322254
-23.883948353145353,-30.87904861200161,0.0,-2.001904183680294
-23.960213196518183,-31.02907922576847,0.0,-2.081053488423685
-24.04798488110655,-31.17244182989695,0.0,-2.159450297772566
-24.146723967168867,-31.30853789719163,0.0,-2.2376942360353955
-24.2561811821846,-31.436633788676694,0.0,-2.3175988711917523
-24.375417022217604,-31.555555435164425,0.0,-2.3969240450384537
-24.50343151813468,-31.664516807426704,0.0,-2.475324879886744
-24.63971462842981,-31.763149567262204,0.0,-2.5542317229991007
-24.783412362731564,-31.85080892759236,0.0,-2.6333285808066127
-24.93420928594803,-31.926939541596195,0.0,-2.714645926506711
-25.089781374971782,-31.99051136441617,0.0,-2.7928658057337796
-25.25013854374509,-32.041704108595496,0.0,-2.8721478159804303
-25.414320485091636,-32.080067000536474,0.0,-2.9521196112413954
-25.580584332724147,-32.105228567027524,0.0,-3.0304918417521063
-25.74852946992151,-32.11724989304105,0.0,-3.109489474510321
-25.916978230156168,-32.11590883069901,0.0,3.0942041631752892
-26.084748654038826,-32.10122590618869,0.0,3.0148889597119513
-26.25072890126894,-32.07333632927209,0.0,2.935735499250851
-26.413821938432058,-32.032636061299826,0.0,2.8576878906315453
-26.573503352202426,-31.979149975484223,0.0,2.778513342340126
-26.72854771446733,-31.913007037698836,0.0,2.6986673018966303
-26.877495077164358,-31.835079897140258,0.0,2.6203712042019407
-27.020065539218756,-31.74551194680617,0.0,2.54176171101694
-27.15495005526662,-31.645390794455807,0.0,2.464258380560771
-27.281679226254102,-31.53498092270326,0.0,2.3859242040440023
